"","sp","total_hab_raw","fcover_51_raw","fcover_77_raw","fcover_91_raw","fcover_00_raw","tot_change_raw","total_hab","fcover_51","fcover_77","fcover_91","fcover_00","tot_change","tpa2004","tpa2009","tpa2014","tpa2019","tpa_gs_2004","tpa_gs_2009","tpa_gs_2014","tpa_gs_2019","tpa_diam2_2004","tpa_diam2_2009","tpa_diam2_2014","tpa_diam2_2019","tpa_seedlings_2004","tpa_seedlings_2009","tpa_seedlings_2014","tpa_seedlings_2019","nPlots2004","nPlots2009","nPlots2014","nPlots2019","species","seedmass","ss.guanica","ss.swenson","ss","WD","THK","LA.wp","SLA.wp","MAXHT","ss.log","thk.log","la.log","sla.log","wd.z","ss.log.z","thk.log.z","la.log.z","sla.log.z","maxht.z","ss.log.z_pi","wd.z_pi","thk.log.z_pi","la.log.z_pi","sla.log.z_pi","maxht.z_pi","pca1","pca2","pca1_pi","pca2_pi"
"Magnolia_portoricensis","MAGPOR",8910.77241140301,2020.03431340354,3757.96770781209,5787.41873904807,5490.23939627362,3470.20508287009,10341,2326,4467,7263,6765,4439,0.0569811018922092,0.117590188563941,0.115868951472904,0.126271419685315,NA,0.0282342332482215,NA,NA,0.0569811018922092,0.117590188563941,0.115868951472904,0.126271419685315,18.7351689618859,56.244340693968,3.94148139275667,1.62908287689026,1,3,3,3,"Magnolia_portoricensis",135.53,NA,NA,135.53,0.625100991,258.8444444,79.69494271,100.5107411,15,2.1320354383275,2.41303884811905,1.90143076276591,2.00221247520127,-0.378560473422817,0.331071920681858,0.163985507994445,0.393520667900001,-0.424745195337285,0.230016104194541,0.331071920681858,-0.378560473422817,0.163985507994445,0.393520667900001,-0.424745195337285,0.230016104194541,-0.154139441494609,-0.637836824636567,-0.137539208320411,0.373864678698433
"Magnolia_splendens","MAGSPL",16044.6574048856,2102.049281477,5169.74178616237,9061.13118629623,8673.40870813001,6571.35942665301,23910,3131,7761,13686,13084,9953,NA,0.0282342332482215,0.0282729605871451,NA,NA,0.0282342332482215,NA,NA,NA,0.0282342332482215,0.0282729605871451,NA,NA,2.4580269642864,14.4316155988393,NA,NA,1,1,NA,"Magnolia_splendens",NA,NA,NA,NA,0.469333333,NA,109.2609091,106.7272727,25,NA,NA,2.03846480971939,2.02827541164239,-1.20614505477764,NA,NA,0.611418595104362,-0.305779912582239,1.45386624848936,0.0346114623465881,-1.20614505477764,-0.614225793845688,0.611418595104362,-0.305779912582239,1.45386624848936,NA,NA,0.828804348127419,1.06198030763128
"Malpighia_coccigera","MALCOC",26287.8119447604,3938.81010280177,7809.5399668552,10412.114346493,10576.8424328938,6638.03233009204,26166,3717,6967,7908,8574,4857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malpighia_coccigera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16678820829633,-0.611687275753482,1.11640751225383,0.305886397165233,0.0322632084803096,-0.988114890778893,NA,NA,-0.897427960528924,0.794652429807383
"Malpighia_fucata","MALFUC",20901.0619407669,3712.51897525042,7711.33694054186,11144.5594677031,11037.410573829,7324.89159857854,31569,5656,11776,17069,16886,11230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malpighia_fucata",NA,NA,NA,NA,0.581113762,NA,70.40733333,126.6053333,5,NA,NA,1.84761789577405,2.1024520008944,-0.612262083656461,NA,NA,0.307952793089801,0.0328020017812387,-0.993834040100283,-0.166908030399716,-0.612262083656461,1.11967358905084,0.307952793089801,0.0328020017812387,-0.993834040100283,NA,NA,-0.900194847556658,0.796751062406909
"Mammea_americana","MAMAME",25706.9073976465,3944.70149887167,8335.14318202622,11672.6822951529,11636.4663398471,7691.7648409754,22415,3396,7747,11293,11260,7864,0.474479149419037,0.759522721009379,0.436809504061982,0.478967990437769,NA,NA,NA,0.0310021386630984,0.474479149419037,0.407995593752911,0.436809504061982,0.478967990437769,8.86572759491173,2.87036104877727,1.05597187159702,0.800335340086554,3,1,2,2,"Mammea_americana",73300,NA,NA,73300,0.789289012,378.5555556,100.8260137,76.09275534,17,4.86510397464113,2.57812962417954,2.0035725970779,1.8813433103102,0.493761010814696,2.85633989353752,1.23675129937662,0.555936465084985,-0.976457179522702,0.474786133053506,2.85633989353752,0.493761010814696,1.23675129937662,0.555936465084985,-0.976457179522702,0.474786133053506,0.235667989104504,-2.44949228359351,-0.641810628825286,-0.431046775849587
"Manilkara_bidentata","MANBID",15807.6658310113,2498.34612662997,4926.45883001527,6201.25227939663,6193.74322366831,3695.39709703834,8879,1088,2193,2144,2089,1001,0.0284905509461046,0.819342315963987,0.773565782660989,1.21470910572463,0.0284905509461046,NA,NA,NA,0.0284905509461046,0.819342315963987,0.773565782660989,0.82874753127616,208.335596653794,16.0512969064892,0.351990622300547,59.7790290955112,1,1,1,2,"Manilkara_bidentata",1500,NA,594,594,0.839466604,268.0808081,150.4347989,93.17410025,12,2.77378644498119,2.42826572396196,2.17734830980701,1.9692952076148,0.760351662570614,0.924029339099296,0.262930294030895,0.832257338940426,-0.574997338060848,-0.137138939093906,0.924029339099296,0.760351662570614,0.262930294030895,0.832257338940426,-0.574997338060848,-0.137138939093906,0.288568881770383,-0.88775342364066,-0.291408589610035,-0.411827436581507
"Mangifera_indica","MANIND",22494.018810261,3299.29783461243,6969.56849991344,10289.495309649,10202.7531717159,6903.45533710346,19740,2599,6452,11221,10794,8195,2.28894472316647,3.48053790321542,4.36166840558978,3.37138758568158,0.113962203784418,0.0847026997446644,0.0565459211742903,0.0620042773261967,1.93431562107301,2.77748364870249,2.95370591638759,2.21350286233616,1.06388731101096,1.40610851371507,0.351990622300547,8.71845220970859,20,26,27,28,"Mangifera_indica",16466,NA,NA,16466,0.576040704,181.1555556,283.4946667,125.7686667,18,4.2165881110755,2.25805165732958,2.45254489305416,2.09957245689427,-0.639214948166492,2.25713196355271,-0.843126823468859,1.26984760498307,0.0196582116732159,0.597171147482988,2.25713196355271,-0.639214948166492,-0.843126823468859,1.26984760498307,0.0196582116732159,0.597171147482988,-1.75642872457598,-0.919355409680578,1.55731999413421,0.430424282726168
"Manilkara_pleeana","MANPLE",12231.6296277195,2400.66683131456,3793.87487680465,3267.0656343177,3714.00496520102,1313.33813388646,18608,3684,5790,4890,5595,1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manilkara_pleeana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833019879501584,0.705727684525254,0.160577946058745,0.475535311911697,-0.486882032837138,0.110657901579491,NA,NA,-0.198472277587325,-0.548021636044468
"NA.19","MARMIC",26525.9230601806,4140.6827151645,8376.06650798209,11569.7371362578,11599.8393368851,7459.15662172064,41381,6460,13074,18063,18105,11645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Margaritopsis_microdon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Margaritaria_nobilis","MARNOB",26920.2762020826,4286.75701624155,8544.93118649721,11692.6464000344,11737.2350721359,7450.47805589437,9484,1267,2791,3109,2825,1558,0.137513577949049,0.131549955277106,0.209019160607311,0.226066430773375,NA,NA,NA,NA,0.137513577949049,0.131549955277106,0.209019160607311,0.226066430773375,5.54027823667398,9.31413743444475,6.64896164331734,1.15788472849396,1,1,3,3,"Margaritaria_nobilis",11,NA,14.5,14.5,0.533196408,NA,76.37333333,156.216,13,1.16136800223497,NA,1.88294174588914,2.19372551325349,-0.866844221302266,-0.565793765666626,NA,0.364121270136748,0.449423483799342,-0.0147539246644238,-0.565793765666626,-0.866844221302266,-1.61274234694762,0.364121270136748,0.449423483799342,-0.0147539246644238,NA,NA,1.39506967425336,0.455636853354015
"Matayba_domingensis","MATDOM",11325.3988200529,2000.27597240778,4261.57556277816,7061.23775570351,6639.04817165085,4638.77219924307,8276,1967,3554,5803,5261,3294,0.46859130587788,0.492698293497575,0.169637763522871,0.155010693315492,NA,0.0282342332482215,NA,NA,0.46859130587788,0.492698293497575,0.169637763522871,0.155010693315492,6.18936291333747,1.40610850902587,5.31465161292891,16.4945081384492,3,3,3,3,"Matayba_domingensis",NA,NA,160.9677,160.9677,0.735805517,260.8888889,33.7343887,71.79409939,28,2.20673873864625,2.41645558315475,1.52807284472335,1.85608875193495,0.209606287123802,0.400095382499618,0.186187574954097,-0.200156000456917,-1.09173258928906,1.82102129177781,0.400095382499618,0.209606287123802,0.186187574954097,-0.200156000456917,-1.09173258928906,1.82102129177781,0.280987970299694,-1.55172960120699,-0.363288836094526,-0.331990418893331
"NA.20","MAYELO",26681.5939442515,4316.93087422848,8570.85130763054,11752.3668166399,11787.6382958293,7470.70742160082,41940,6795,13489,18496,18546,11751,NA,NA,NA,0.385961574448474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Maytenus_elongata",NA,NA,NA,NA,0.748879561,NA,27.24625,103.944375,3,NA,NA,1.43530673720432,2.01680099224797,0.27906792870767,NA,NA,-0.347663448369303,-0.358155344291217,-1.23860406895925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maytenus_laevigata","MAYLAE",15804.8648363427,2361.83716923464,4797.04068248963,5320.81067205709,5493.80675929459,3131.96959005995,13498,1990,4077,3728,3910,1920,NA,NA,NA,0.802925287560046,NA,NA,NA,NA,NA,NA,NA,0.416963713111572,NA,NA,NA,7.74764371619885,NA,NA,NA,3,"Maytenus_laevigata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.915379806948991,1.06887872553773,1.47042588928448,-1.41862874672126,-1.77224841103527,-0.846255833093885,NA,NA,-2.93550969691764,-1.19997100373381
"NA.21","MAYPON",8656.70044338331,2242.130065565,3802.25492186844,4143.81397155952,4351.37895041332,2109.24888484832,8796,2880,4492,3896,4376,1496,NA,0.0282342332482215,0.0282729605871451,0.416963713111572,NA,NA,NA,0.0310021386630984,NA,0.0282342332482215,0.0282729605871451,0.416963713111572,NA,6.85344753349546,3.87189686408754,5.87466022671469,NA,1,1,1,"Maytenus_ponceana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mecranium_latifolium","MECLAT",8342.79438811028,1710.90332487121,3346.03494422039,5557.96807367046,5162.05966391915,3451.15633904794,8012,1913,3415,5740,5173,3260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mecranium_latifolium",NA,NA,NA,NA,0.687666667,NA,41.47,172.274,5,NA,NA,1.61773403536402,2.23621973764206,-0.046152645992804,NA,NA,-0.0575856828926392,0.643390016744024,-0.993834040100283,-1.98908610426666,-0.046152645992804,0.193131767219312,-0.0575856828926392,0.643390016744024,-0.993834040100283,NA,NA,-0.455048076802857,0.27054292929044
"Melia_azedarach","MELAZE",24524.8351771049,3855.01932809874,7664.52976189181,10187.6673816629,10353.2596809752,6498.24035287648,37905,5956,11837,15698,15965,10009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Melia_azedarach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0262308925018149,0.0626648561390077,-0.168450892807668,0.144114232653847,-0.0119346838167749,0.0127995121216047,NA,NA,0.103723047483767,-0.130655480377781
"Melicoccus_bijugatus","MELBIJ",21760.5241417456,3019.30215696618,6056.64179150201,7838.52112596668,8194.40501242317,5175.10285545699,18903,2431,4271,5045,5601,3170,1.61795026499658,1.81069428564308,2.30269358090714,2.36836354359159,0.0284905509461046,0.0611217220674979,0.0565459211742903,0.0620042773261967,0.554062958716193,0.404585776617211,0.542740469404405,0.438555671349221,41.6657136905439,0.351527127256468,8.83455787819281,3.88802795111996,4,7,10,8,"Melicoccus_bijugatus",2638.52,NA,NA,2638.52,NA,NA,NA,NA,NA,3.42136039048082,NA,NA,NA,NA,1.52236696689683,NA,NA,NA,NA,1.52236696689683,1.20371291305987,-2.10170129357312,0.51937485928041,1.70385703439128,1.58341432774947,NA,NA,3.13076994435823,-1.54412296322406
"Meliosma_herbertii","MELHER",22350.3483397188,2798.36831863876,6180.89770919736,9815.46946777496,9586.46260597091,6788.09428733215,34397,4278,9484,15133,14761,10483,0.199433856622732,0.19763963273755,0.197910724110016,0.602976545090163,0.0569811018922092,0.056468466496443,NA,NA,0.199433856622732,0.19763963273755,0.197910724110016,0.602976545090163,0.354629102093461,9.84275961476229,8.51735950614068,17.3966831391931,1,1,1,1,"Meliosma_herbertii",NA,NA,102,102,0.485808211,246.6944445,210.465627,158.1109369,20,2.00860017176192,2.3921593693918,2.32318117749628,2.19896191212726,-1.11861497833197,0.217021679629581,0.0283099054260895,1.06414627672059,0.473325229254732,0.841941176341953,0.217021679629581,-1.11861497833197,0.0283099054260895,1.06414627672059,0.473325229254732,0.841941176341953,-1.52910776146256,-0.639164033275713,0.84848688035538,1.32963081912554
"NA.22","MELOBT",16126.0326598855,2278.52377640363,5345.81875112932,9184.4852705868,8808.03167790268,6529.50790149905,24469,3466,8176,14119,13525,10059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meliosma_obtusifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Melochia_tomentosa","MELTOM",5364.78247781308,558.389513121201,1251.93789022312,988.916472100841,1273.54587211491,715.15635899371,7490,863,1819,1231,1692,829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Melochia_tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.329060868774192,-0.468630257922165,-1.07649748747471,0.389349548863251,0.94450098605351,-0.0966723086050754,NA,NA,1.32471598817716,0.243413389881247
"NA.23","MICCAL",18058.9609047559,3149.17090429767,6752.05319900328,10457.6954870641,10208.5530003629,7059.38209606521,14095,2454,5493,9396,8952,6498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miconia_calycina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miconia_foveolata","MICFOV",8641.95137820439,1364.41381136421,3000.64881361695,4986.2581418003,4769.724055117,3405.31024375279,917,592,788,848,804,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miconia_foveolata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6721071918786,-1.10681023026193,0.893619336974225,0.244111997728537,-0.276463751573162,-0.924547997231977,NA,NA,-1.44307029607257,1.57494877028738
"Micropholis_garciniifolia","MICGAR",7767.92231144733,1211.29848362249,2782.01997130178,4352.94295818708,4069.28857239871,2857.99008877622,6733,974,2568,3470,2969,1995,2.81154783526728,1.50632911374095,0.141364802935726,0.0310021386630984,0.0569811018922092,0.056468466496443,NA,NA,2.10228963108036,1.15480198648448,0.141364802935726,0.0310021386630984,5.67406566660942,0.351527127256468,0.386782891330494,0.385961574448474,5,4,2,1,"Micropholis_garciniifolia",NA,NA,NA,NA,NA,498.6444444,41.12332517,65.94702985,17,NA,2.69779098475229,1.61408822380329,1.81919524038575,NA,NA,2.014315117513,-0.0633828902270327,-1.26013445157315,0.474786133053506,0.628101937352216,-0.652843638711657,2.014315117513,-0.0633828902270327,-1.26013445157315,0.474786133053506,NA,NA,-1.84420000514299,0.780792035123261
"Micropholis_guyanensis","MICGUY",8777.34735773492,1724.06470032281,3326.9051691473,5339.44240414596,4994.67829250568,3270.61359218287,12988,2559,5351,8901,8284,5725,3.79296905817504,3.12559516047478,2.25615130681654,2.34990190303445,0.313396060407151,0.508216198467987,0.0848188817614354,0.0310021386630984,2.72908175189466,2.42254090596184,1.90416068451599,2.34990190303445,13.4759059599713,1.75763564097154,2.11194374788942,17.8678812828199,8,7,7,6,"Micropholis_guyanensis",1142.86,NA,NA,1142.86,0.764370669,331.5755556,32.87008458,69.45061381,25,3.05799303271253,2.52058250601773,1.51680082159243,1.84167608841946,0.361371291893,1.1866271423145,0.862808058998407,-0.2180796517701,-1.15751975008142,1.45386624848936,1.1866271423145,0.361371291893,0.862808058998407,-0.2180796517701,-1.15751975008142,1.45386624848936,0.570300582330375,-2.0271616155734,-0.793161374660627,-0.456219596626519
"Miconia_impetiolaris","MICIMP",18517.5817451843,2405.65742121101,5244.7895394566,8076.55951519031,7857.8648603505,5452.20743913949,23544,2574,6014,10418,9894,7320,1.77314551046731,2.57697795224633,4.3282642746964,1.15788472334542,NA,NA,NA,NA,0.354629102093461,NA,1.09076413593159,0.385961574448474,2.1277746267525,NA,1.82953765425801,3.08769260588487,2,4,3,1,"Miconia_impetiolaris",NA,NA,NA,NA,0.758613667,213.5833333,210.3095,195.8715,4.5,NA,2.32956736006884,2.32285889087173,2.2919712491996,0.330784672364903,NA,-0.378415218883345,1.06363380854924,0.897869950401764,-1.05502654731502,-1.14437372497059,0.330784672364903,-0.378415218883345,1.06363380854924,0.897869950401764,-1.05502654731502,NA,NA,0.456451906014296,0.239980992393158
"Miconia_laevigata","MICLAE",27416.6102793664,4339.82083621621,8771.17090021074,12562.9831271917,12478.8601467907,8139.03931057453,34390,5329,10992,16561,16197,10868,1.91559826519783,2.71479799002927,0.386782891330494,0.82874753127616,NA,0.0847026997446644,NA,NA,0.851710958917446,1.3086894810034,NA,NA,18.701876180391,51.9940598198242,NA,NA,1,4,1,1,"Miconia_laevigata",NA,NA,NA,NA,0.483406458,NA,26.38,188.8626667,3,NA,NA,1.42127479121035,2.27614611753758,-1.13137535347367,NA,NA,-0.369975654822403,0.825635524052264,-1.23860406895925,-2.31343158799223,-1.13137535347367,0.191198952309332,-0.369975654822403,0.825635524052264,-1.23860406895925,NA,NA,-0.410526949617229,1.02250293371935
"Miconia_mirabilis","MICMIR",15094.7965720892,2688.97919009812,5465.5915067438,7690.2716043368,7411.50993160345,4722.53074150532,8078,1729,3784,5015,4504,2775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miconia_mirabilis",NA,NA,NA,NA,0.595931942,248.1666667,34.34466667,123.8166667,12,NA,2.39474344742687,1.53585930571516,2.09277910808197,-0.533533948116667,NA,0.0451013372942526,-0.187774743768587,-0.0113502920744158,-0.137138939093906,-2.38429009475174,-0.533533948116667,0.0451013372942526,-0.187774743768587,-0.0113502920744158,-0.137138939093906,NA,NA,-0.611416034366443,0.666176182872323
"Miconia_pachyphylla","MICPAC",5838.96859637462,1035.38050910132,2146.18904903671,3393.08154356573,3231.13525980478,2195.75475070346,1446,664,1011,1195,1102,438,0.354629102093461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Miconia_pachyphylla",NA,NA,NA,NA,0.687583333,NA,44.74133333,118.1053333,NA,NA,NA,1.65070892230047,2.07226950955647,-0.0465953947276066,NA,NA,-0.00515229372410699,-0.104967148843061,NA,-2.16477184489452,-0.0465953947276066,0.0310412106147667,-0.00515229372410699,-0.104967148843061,0.178456149219444,NA,NA,-0.55435447200409,0.342858199727294
"Miconia_prasina","MICPRA",23786.3432407677,3079.91995886713,6849.75532334298,10008.2508063987,9806.35425339639,6726.43429452926,24171,2730,6917,9810,9530,6800,7.1661959338381,23.625819555019,21.4843712005217,20.2032295807056,NA,NA,NA,0.0310021386630984,1.77314551046731,3.07302737420207,8.43066838632644,7.21078790319946,0.354629102093461,5.50548306143554,0.351990622300547,6.64658335501749,14,19,22,19,"Miconia_prasina",5.7168,NA,0.32,0.32,0.661806593,168.6666667,58.25319992,156.3868944,9,-0.494850021680094,2.22702926220597,1.76531978668396,2.19420035532073,-0.183545727392889,-2.09608628350456,-1.04471146102096,0.177090516288936,0.45159091880504,-0.504293982382353,-2.09608628350456,-0.183545727392889,-1.04471146102096,0.177090516288936,0.45159091880504,-0.504293982382353,-0.0386319308615309,1.65832539373382,0.426563569053844,0.227102040410571
"Miconia_racemosa","MICRAC",18562.6621683277,2775.89827233832,5767.86563419551,9140.12769531086,8707.18377006147,5931.28549772315,18497,2909,5902,9431,8673,5764,NA,1.08281561501763,1.40796248920219,0.802925287560046,NA,NA,NA,NA,NA,0.0282342332482215,0.351990622300547,0.416963713111572,NA,1.75763564566074,37.090048717495,46.1235189324627,NA,3,3,1,"Miconia_racemosa",2,NA,2,2,0.437214564,169.030303,100.444,226.4932,10,0.301029995663981,2.22796456997429,2.00192399937479,2.35505516773159,-1.3767902216742,-1.36071858550104,-1.03863379755478,0.553315028804813,1.18581893966506,-0.381908967952871,-1.36071858550104,-1.3767902216742,-1.03863379755478,0.553315028804813,1.18581893966506,-0.381908967952871,-1.37074077858943,1.56057231855308,1.28637624959749,1.24201781978522
"Miconia_serrulata","MICSER",22966.6191975176,3236.67539650202,6839.63807654381,10306.9657493234,10142.184610039,6905.50921353698,4170,532,1309,2465,2290,1758,0.709258204186922,0.819342315963987,1.16034867399148,1.24312129691424,NA,NA,NA,NA,NA,0.409671157981994,0.386782891330494,0.82874753127616,NA,10.9528220523051,8.86935013313661,89.8342227541153,1,1,1,1,"Miconia_serrulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.03926421801521,-0.448415820372538,-0.173997402113309,0.0496014647701566,0.455295871239748,-0.476051964090401,NA,NA,-0.139430146640562,0.585412778982211
"Miconia_sintenisii","MICSIN",10602.3739598081,2036.96207213681,4104.90195883438,6490.45394334011,6184.22320596781,4147.26113383099,7576,1808,3216,5325,4799,2991,NA,NA,NA,0.385961574448474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Miconia_sintenisii",0.048,NA,NA,0.048,0.436916667,NA,73.47866667,96.80666667,NA,-1.31875876262441,NA,1.86616126707967,1.98590526638172,-1.37837293125074,-2.85735162625693,NA,0.337438619865738,-0.499180081542279,NA,-2.85735162625693,-1.37837293125074,1.20093906667791,0.337438619865738,-0.499180081542279,-1.12556233109291,NA,NA,-1.82578478993598,1.94116559398126
"Miconia_tetrandra","MICTET",9399.87773157955,1503.53789446276,3625.81289935103,5311.54429192349,4913.61304707313,3410.07515261037,10714,1567,4391,5580,5052,3485,0.782872096155797,2.42941927752755,2.66494571096897,5.60223358593175,NA,NA,0.0282729605871451,0.0310021386630984,0.428242994062336,0.907022707050624,1.60897384406733,2.28724346082712,0.354629102093461,2.5188339215208,23.5833718349981,80.0147101265914,2,5,8,11,"Miconia_tetrandra",NA,NA,0.14,0.14,0.660691633,211.9494949,108.4375829,132.2611611,21,-0.853871964321762,2.32623238593182,2.03517982848709,2.12143233098787,-0.189469445555407,-2.42781108339863,-0.40008600058727,0.606195144309933,0.119438453566135,0.964326190771435,-2.42781108339863,-0.189469445555407,-0.40008600058727,0.606195144309933,0.119438453566135,0.964326190771435,-0.31168066814649,0.373410661556305,0.145692959967546,0.750499778571584
